JuncType	Event_ID	Event_Group	GeneID	geneSymbol	Gene_Event_ID	DSE_Category	Control	shRING1A.B	shRYBP
JC	Event_1367	Retained Intron	ENSG00000196118	CCDC189	1	Same Direction	9	25	9
JC	Event_1368	Retained Intron	ENSG00000169189	NSMCE1	1	Unique to shRING1A.B vs Control	32	23	
JC	Event_1369	Retained Intron	ENSG00000156858	PRR14	1	Unique to shRING1A.B vs Control	116	144	
JC	Event_137	Alternative 5' Splice Site	ENSG00000254166	CASC19	1	Common to shRING1A.B and shRYBP	22	19	14
JC	Event_1370	Retained Intron	ENSG00000008710	PKD1	1	Unique to shRING1A.B vs Control	54	112	
JC	Event_1371	Retained Intron	ENSG00000161999	JMJD8	1	Unique to shRING1A.B vs Control	104	145	
JC	Event_1372	Retained Intron	ENSG00000140983	RHOT2	1	Same Direction	48	68	57
JC	Event_1373	Retained Intron	ENSG00000140983	RHOT2	2	Unique to shRING1A.B vs Control	48	45	
JC	Event_1374	Retained Intron	ENSG00000161996	WDR90	1	Unique to shRING1A.B vs Control	54	98	
JC	Event_1376	Retained Intron	ENSG00000140400	MAN2C1	1	Unique to shRING1A.B vs Control	158	182	
JC	Event_1377	Retained Intron	ENSG00000172053	QARS	1	Same Direction	217	273	237
JC	Event_1378	Retained Intron	ENSG00000139133	ALG10	1	Same Direction	12	19	19
JC	Event_1379	Retained Intron	ENSG00000156345	CDK20	1	Unique to shRING1A.B vs Control	42	34	
JC	Event_138	Alternative 5' Splice Site	ENSG00000171045	TSNARE1	1	Common to shRING1A.B and shRYBP	55	86	60
JC	Event_1380	Retained Intron	ENSG00000162650	ATXN7L2	1	Unique to shRING1A.B vs Control	18	36	
JC	Event_1381	Retained Intron	ENSG00000235109	ZSCAN31	1	Same Direction	11	60	27
JC	Event_1382	Retained Intron	ENSG00000130545	CRB3	1	Same Direction	142	241	310
JC	Event_1383	Retained Intron	ENSG00000214655	ZSWIM8	1	Unique to shRING1A.B vs Control	94	144	
JC	Event_1384	Retained Intron	ENSG00000204564	C6orf136	1	Unique to shRING1A.B vs Control	61	84	
JC	Event_1385	Retained Intron	ENSG00000185684	EP400P1	1	Unique to shRING1A.B vs Control	23	13	
JC	Event_1386	Retained Intron	ENSG00000128513	POT1	1	Unique to shRING1A.B vs Control	129	118	
JC	Event_1387	Retained Intron	ENSG00000111642	CHD4	1	Unique to shRING1A.B vs Control	235	261	
JC	Event_1389	Retained Intron	ENSG00000082014	SMARCD3	1	Unique to shRING1A.B vs Control	119	176	
JC	Event_139	Alternative 5' Splice Site	ENSG00000213930	GALT	1		7	9	5
JC	Event_1390	Retained Intron	ENSG00000100034	PPM1F	1	Same Direction	19	35	25
JC	Event_1391	Retained Intron	ENSG00000103507	BCKDK	1	Unique to shRING1A.B vs Control	864	1296	
JC	Event_1392	Retained Intron	ENSG00000197343	ZNF655	1	Unique to shRING1A.B vs Control	50	28	
JC	Event_1393	Retained Intron	ENSG00000101384	JAG1	1	Unique to shRING1A.B vs Control	58	109	
JC	Event_1394	Retained Intron	ENSG00000231074	HCG18	1	Unique to shRING1A.B vs Control	118	111	
JC	Event_1395	Retained Intron	ENSG00000154222	CC2D1B	1	Unique to shRING1A.B vs Control	35	48	
JC	Event_1396	Retained Intron	ENSG00000204396	VWA7	1	Unique to shRING1A.B vs Control	11	28	
JC	Event_1397	Retained Intron	ENSG00000143224	PPOX	1	Unique to shRING1A.B vs Control	103	117	
JC	Event_1398	Retained Intron	ENSG00000204348	DXO	1	Unique to shRING1A.B vs Control	71	98	
JC	Event_1399	Retained Intron	ENSG00000197989	SNHG12	1	Unique to shRING1A.B vs Control	42	66	
JC	Event_14	Alternative 5' Splice Site	ENSG00000154889	MPPE1	1	Unique to shRYBP vs Control	200		203
JC	Event_140	Alternative 5' Splice Site	ENSG00000077463	SIRT6	1	Unique to shRYBP vs Control	329		353
JC	Event_1400	Retained Intron	ENSG00000137274	BPHL	1	Unique to shRING1A.B vs Control	15	36	
JC	Event_1401	Retained Intron	ENSG00000113108	APBB3	1	Unique to shRING1A.B vs Control	19	35	
JC	Event_1402	Retained Intron	ENSG00000124574	ABCC10	1	Unique to shRING1A.B vs Control	29	45	
JC	Event_1403	Retained Intron	ENSG00000185379	RAD51D	1	Unique to shRING1A.B vs Control	40	20	
JC	Event_1404	Retained Intron	ENSG00000131037	EPS8L1	1	Unique to shRING1A.B vs Control	26	59	
JC	Event_1405	Retained Intron	ENSG00000131748	STARD3	1	Unique to shRING1A.B vs Control	55	37	
JC	Event_1406	Retained Intron	ENSG00000115355	CCDC88A	1	Unique to shRING1A.B vs Control	34	66	
JC	Event_1407	Retained Intron	ENSG00000239779	WBP1	1	Same Direction	48	82	21
JC	Event_1408	Retained Intron	ENSG00000163704	PRRT3	1	Unique to shRING1A.B vs Control	36	74	
JC	Event_1409	Retained Intron	ENSG00000114770	ABCC5	1	Same Direction	46	33	23
JC	Event_141	Alternative 5' Splice Site	ENSG00000184465	WDR27	1	Unique to shRYBP vs Control	28		33
JC	Event_1410	Retained Intron	ENSG00000115307	AUP1	1	Unique to shRING1A.B vs Control	226	173	
JC	Event_1411	Retained Intron	ENSG00000160766	GBAP1	2	Same Direction	102	58	93
JC	Event_1412	Retained Intron	ENSG00000114745	GORASP1	2	Unique to shRING1A.B vs Control	80	93	
JC	Event_1413	Retained Intron	ENSG00000231500	RPS18	1	Unique to shRING1A.B vs Control	537	449	
JC	Event_1414	Retained Intron	ENSG00000085998	POMGNT1	1	Same Direction	32	48	45
JC	Event_1415	Retained Intron	ENSG00000161010	MRNIP	1	Unique to shRING1A.B vs Control	15	44	
JC	Event_1416	Retained Intron	ENSG00000100722	ZC3H14	1	Unique to shRING1A.B vs Control	8	7	
JC	Event_1417	Retained Intron	ENSG00000100722	ZC3H14	2	Unique to shRING1A.B vs Control	42	42	
JC	Event_1418	Retained Intron	ENSG00000146707	POMZP3	1	Same Direction	41	11	33
JC	Event_1419	Retained Intron	ENSG00000198556	ZNF789	1	Same Direction	38	53	58
JC	Event_142	Alternative 5' Splice Site	ENSG00000158856	DMTN	1	Common to shRING1A.B and shRYBP	117	269	131
JC	Event_1420	Retained Intron	ENSG00000188878	FBF1	1	Unique to shRING1A.B vs Control	16	25	
JC	Event_1421	Retained Intron	ENSG00000178761	FAM219B	1	Unique to shRING1A.B vs Control	142	160	
JC	Event_1422	Retained Intron	ENSG00000182220	ATP6AP2	1	Same Direction	20	31	37
JC	Event_1423	Retained Intron	ENSG00000188917	TRMT2B	1	Same Direction	38	54	35
JC	Event_1425	Retained Intron	ENSG00000110697	PITPNM1	1	Unique to shRING1A.B vs Control	573	1131	
JC	Event_1426	Retained Intron	ENSG00000271853	AL162258.1	1	Unique to shRING1A.B vs Control	75	105	
JC	Event_1427	Retained Intron	ENSG00000160948	VPS28	1	Unique to shRING1A.B vs Control	58	65	
JC	Event_1428	Retained Intron	ENSG00000159899	NPR2	1	Unique to shRING1A.B vs Control	26	21	
JC	Event_1429	Retained Intron	ENSG00000077463	SIRT6	1	Same Direction	34	38	27
JC	Event_143	Alternative 5' Splice Site	ENSG00000005801	ZNF195	1	Common to shRING1A.B and shRYBP	43	26	36
JC	Event_1430	Retained Intron	ENSG00000198208	RPS6KL1	1	Same Direction	6	10	8
JC	Event_1431	Retained Intron	ENSG00000149091	DGKZ	1	Same Direction	38	33	47
JC	Event_1432	Retained Intron	ENSG00000255717	SNHG1	1	Unique to shRING1A.B vs Control	162	109	
JC	Event_1433	Retained Intron	ENSG00000102317	RBM3	1	Unique to shRING1A.B vs Control	209	284	
JC	Event_1434	Retained Intron	ENSG00000103024	NME3	2	Same Direction	61	58	64
JC	Event_1435	Retained Intron	ENSG00000168010	ATG16L2	1	Unique to shRING1A.B vs Control	20	49	
JC	Event_1436	Retained Intron	ENSG00000100650	SRSF5	1	Same Direction	144	127	144
JC	Event_1437	Retained Intron	ENSG00000100359	SGSM3	2			156	169
JC	Event_1438	Retained Intron	ENSG00000105483	CARD8	1			16	22
JC	Event_1439	Retained Intron	ENSG00000188493	C19orf54	1			131	150
JC	Event_144	Alternative 5' Splice Site	ENSG00000118495	PLAGL1	1		50	31	21
JC	Event_1441	Retained Intron	ENSG00000026036	RTEL1-TNFRSF6B	1			87	93
JC	Event_1442	Retained Intron	ENSG00000130589	HELZ2	1			278	212
JC	Event_1443	Retained Intron	ENSG00000154889	MPPE1	1			110	102
JC	Event_1444	Retained Intron	ENSG00000169733	RFNG	1			99	71
JC	Event_1445	Retained Intron	ENSG00000169738	DCXR	1			1531	1083
JC	Event_1446	Retained Intron	ENSG00000136485	DCAF7	1			1602	1601
JC	Event_1447	Retained Intron	ENSG00000073605	GSDMB	1			66	26
JC	Event_1448	Retained Intron	ENSG00000178971	CTC1	1			41	20
JC	Event_1449	Retained Intron	ENSG00000170037	CNTROB	1			167	116
JC	Event_145	Alternative 5' Splice Site	ENSG00000118495	PLAGL1	2	Unique to shRYBP vs Control	48		13
JC	Event_1450	Retained Intron	ENSG00000197912	SPG7	1			22	17
JC	Event_1451	Retained Intron	ENSG00000197912	SPG7	2			138	107
JC	Event_1452	Retained Intron	ENSG00000167508	MVD	1			43	57
JC	Event_1453	Retained Intron	ENSG00000157353	FUK	2			32	22
JC	Event_1454	Retained Intron	ENSG00000131652	THOC6	1			33	17
JC	Event_1455	Retained Intron	ENSG00000140983	RHOT2	3			54	71
JC	Event_1456	Retained Intron	ENSG00000177082	WDR73	1			76	59
JC	Event_1457	Retained Intron	ENSG00000177082	WDR73	2			72	27
JC	Event_1458	Retained Intron	ENSG00000168970	JMJD7-PLA2G4B	1			59	46
JC	Event_1459	Retained Intron	ENSG00000156345	CDK20	2			39	24
JC	Event_146	Alternative 5' Splice Site	ENSG00000025434	NR1H3	1	Unique to shRYBP vs Control	433		443
JC	Event_1460	Retained Intron	ENSG00000184584	TMEM173	1			348	152
JC	Event_1461	Retained Intron	ENSG00000154134	ROBO3	1			50	32
JC	Event_1462	Retained Intron	ENSG00000164889	SLC4A2	1			86	83
JC	Event_1463	Retained Intron	ENSG00000185507	IRF7	2			127	90
JC	Event_1464	Retained Intron	ENSG00000160298	C21orf58	2			32	20
JC	Event_1465	Retained Intron	ENSG00000162772	ATF3	1			186	100
JC	Event_1467	Retained Intron	ENSG00000197530	MIB2	1			241	144
JC	Event_1468	Retained Intron	ENSG00000160051	IQCC	1			56	38
JC	Event_1469	Retained Intron	ENSG00000197343	ZNF655	2			27	76
JC	Event_147	Alternative 5' Splice Site	ENSG00000184060	ADAP2	1		89	112	86
JC	Event_1470	Retained Intron	ENSG00000159377	PSMB4	1			197	197
JC	Event_1471	Retained Intron	ENSG00000095906	NUBP2	1			41	50
JC	Event_1472	Retained Intron	ENSG00000163479	SSR2	1			22	19
JC	Event_1473	Retained Intron	ENSG00000138750	NUP54	1			57	73
JC	Event_1474	Retained Intron	ENSG00000159079	CFAP298	1			16	30
JC	Event_1475	Retained Intron	ENSG00000160055	TMEM234	1			63	26
JC	Event_1476	Retained Intron	ENSG00000100462	PRMT5	1			24	24
JC	Event_1477	Retained Intron	ENSG00000026025	VIM	1			93	86
JC	Event_1478	Retained Intron	ENSG00000156873	PHKG2	1			291	229
JC	Event_148	Alternative 5' Splice Site	ENSG00000006118	TMEM132A	1	Unique to shRYBP vs Control	163		278
JC	Event_1480	Retained Intron	ENSG00000177000	MTHFR	1			116	85
JC	Event_1481	Retained Intron	ENSG00000184922	FMNL1	1			42	52
JC	Event_1482	Retained Intron	ENSG00000035141	FAM136A	1			36	32
JC	Event_1483	Retained Intron	ENSG00000178038	ALS2CL	1			30	20
JC	Event_1484	Retained Intron	ENSG00000182473	EXOC7	1			138	113
JC	Event_1485	Retained Intron	ENSG00000180638	SLC47A2	1			36	15
JC	Event_1486	Retained Intron	ENSG00000074582	BCS1L	1			10	29
JC	Event_1487	Retained Intron	ENSG00000111679	PTPN6	1			22	13
JC	Event_1488	Retained Intron	ENSG00000111679	PTPN6	2			89	122
JC	Event_1489	Retained Intron	ENSG00000163930	BAP1	1			30	40
JC	Event_149	Alternative 5' Splice Site	ENSG00000221968	FADS3	1	Unique to shRYBP vs Control	559		483
JC	Event_1490	Retained Intron	ENSG00000164068	RNF123	1			333	383
JC	Event_1491	Retained Intron	ENSG00000115677	HDLBP	1			16	26
JC	Event_1492	Retained Intron	ENSG00000125746	EML2	1			188	226
JC	Event_1493	Retained Intron	ENSG00000187796	CARD9	1			34	33
JC	Event_1494	Retained Intron	ENSG00000068438	FTSJ1	1			1633	1178
JC	Event_1495	Retained Intron	ENSG00000167716	WDR81	1			123	93
JC	Event_1496	Retained Intron	ENSG00000142046	TMEM91	1			32	12
JC	Event_1498	Retained Intron	ENSG00000110455	ACCS	1			118	151
JC	Event_1499	Retained Intron	ENSG00000203780	FANK1	1			61	31
JC	Event_15	Alternative 5' Splice Site	ENSG00000073350	LLGL2	1	Common to shRING1A.B and shRYBP	6	43	40
JC	Event_150	Alternative 5' Splice Site	ENSG00000167535	CACNB3	1	Common to shRING1A.B and shRYBP	41	93	24
JC	Event_1500	Retained Intron	ENSG00000255508	AP002990.1	1			44	55
JC	Event_1501	Retained Intron	ENSG00000132199	ENOSF1	1			73	80
JC	Event_1502	Retained Intron	ENSG00000168071	CCDC88B	1			27	10
JC	Event_1503	Retained Intron	ENSG00000137504	CREBZF	1			178	211
JC	Event_1504	Retained Intron	ENSG00000137700	SLC37A4	1			123	89
JC	Event_1505	Retained Intron	ENSG00000139112	GABARAPL1	1			61	34
JC	Event_1506	Retained Intron	ENSG00000137343	ATAT1	1	Same Direction		36	19
JC	Event_1507	Retained Intron	ENSG00000119723	COQ6	1			101	114
JC	Event_1508	Retained Intron	ENSG00000123136	DDX39A	1			276	293
JC	Event_151	Alternative 5' Splice Site	ENSG00000110075	PPP6R3	1	Unique to shRYBP vs Control	31		31
JC	Event_152	Alternative 5' Splice Site	ENSG00000110075	PPP6R3	2	Unique to shRYBP vs Control	73		76
JC	Event_153	Alternative 5' Splice Site	ENSG00000110075	PPP6R3	3	Unique to shRYBP vs Control	49		60
JC	Event_154	Alternative 5' Splice Site	ENSG00000221926	TRIM16	1	Unique to shRYBP vs Control	11		9
JC	Event_155	Alternative 5' Splice Site	ENSG00000143702	CEP170	1	Unique to shRYBP vs Control	225		201
JC	Event_156	Alternative 5' Splice Site	ENSG00000120539	MASTL	1	Unique to shRYBP vs Control	127		93
JC	Event_158	Alternative 5' Splice Site	ENSG00000107443	CCNJ	1	Common to shRING1A.B and shRYBP	115	117	85
JC	Event_159	Alternative 5' Splice Site	ENSG00000166171	DPCD	1		108	199	88
JC	Event_16	Alternative 5' Splice Site	ENSG00000161513	FDXR	1	Unique to shRYBP vs Control	23		32
JC	Event_160	Alternative 5' Splice Site	ENSG00000205885	C1RL-AS1	1	Unique to shRYBP vs Control	28		16
JC	Event_161	Alternative 5' Splice Site	ENSG00000226711	FAM66C	1	Common to shRING1A.B and shRYBP	21	19	33
JC	Event_162	Alternative 5' Splice Site	ENSG00000090686	USP48	1	Common to shRING1A.B and shRYBP	109	158	87
JC	Event_163	Alternative 5' Splice Site	ENSG00000004700	RECQL	1	Common to shRING1A.B and shRYBP	124	123	140
JC	Event_164	Alternative 5' Splice Site	ENSG00000124496	TRERF1	1		63	57	65
JC	Event_165	Alternative 5' Splice Site	ENSG00000100505	TRIM9	1	Unique to shRYBP vs Control	45		82
JC	Event_166	Alternative 5' Splice Site	ENSG00000119688	ABCD4	1	Unique to shRYBP vs Control	111		96
JC	Event_167	Alternative 5' Splice Site	ENSG00000071889	FAM3A	1	Common to shRING1A.B and shRYBP	34	43	32
JC	Event_168	Alternative 5' Splice Site	ENSG00000182944	EWSR1	1	Unique to shRING1A.B vs Control	24	28	
JC	Event_169	Alternative 5' Splice Site	ENSG00000100288	CHKB	1	Unique to shRING1A.B vs Control	57	61	
JC	Event_17	Alternative 5' Splice Site	ENSG00000171346	KRT15	1		57	25	70
JC	Event_170	Alternative 5' Splice Site	ENSG00000204604	ZNF468	1	Unique to shRING1A.B vs Control	22	62	
JC	Event_171	Alternative 5' Splice Site	ENSG00000141994	DUS3L	1	Same Direction	433	158	300
JC	Event_172	Alternative 5' Splice Site	ENSG00000099875	MKNK2	1	Unique to shRING1A.B vs Control	839	1476	
JC	Event_173	Alternative 5' Splice Site	ENSG00000160410	SHKBP1	1	Unique to shRING1A.B vs Control	16	21	
JC	Event_1735	Skipped Exon	ENSG00000186866	POFUT2	1		27	55	22
JC	Event_1736	Skipped Exon	ENSG00000182670	TTC3	1	Unique to shRYBP vs Control	102		105
JC	Event_1737	Skipped Exon	ENSG00000184319	RPL23AP82	1	Unique to shRYBP vs Control	41		11
JC	Event_1738	Skipped Exon	ENSG00000100429	HDAC10	1	Unique to shRYBP vs Control	55		69
JC	Event_1739	Skipped Exon	ENSG00000188130	MAPK12	1	Common to shRING1A.B and shRYBP	114	179	141
JC	Event_174	Alternative 5' Splice Site	ENSG00000160410	SHKBP1	2	Unique to shRING1A.B vs Control	13	50	
JC	Event_1740	Skipped Exon	ENSG00000188130	MAPK12	2	Unique to shRYBP vs Control	158		227
JC	Event_1741	Skipped Exon	ENSG00000198089	SFI1	1		77	135	87
JC	Event_1742	Skipped Exon	ENSG00000248751	AC004997.1	1	Common to shRING1A.B and shRYBP	49	127	109
JC	Event_1743	Skipped Exon	ENSG00000100325	ASCC2	1		106	69	84
JC	Event_1744	Skipped Exon	ENSG00000100031	GGT1	1	Common to shRING1A.B and shRYBP	195	348	180
JC	Event_1745	Skipped Exon	ENSG00000100031	GGT1	2	Unique to shRYBP vs Control	78		98
JC	Event_1746	Skipped Exon	ENSG00000093009	CDC45	1	Unique to shRYBP vs Control	288		225
JC	Event_1747	Skipped Exon	ENSG00000070371	CLTCL1	1	Common to shRING1A.B and shRYBP	73	109	120
JC	Event_1748	Skipped Exon	ENSG00000070371	CLTCL1	2	Unique to shRYBP vs Control	107		101
JC	Event_1749	Skipped Exon	ENSG00000215193	PEX26	1	Unique to shRYBP vs Control	566		588
JC	Event_175	Alternative 5' Splice Site	ENSG00000181045	SLC26A11	1	Same Direction	29	61	57
JC	Event_1750	Skipped Exon	ENSG00000243156	MICAL3	1	Unique to shRYBP vs Control	179		209
JC	Event_1751	Skipped Exon	ENSG00000083807	SLC27A5	1	Unique to shRYBP vs Control	442		281
JC	Event_1752	Skipped Exon	ENSG00000173480	ZNF417	1	Unique to shRYBP vs Control	28		42
JC	Event_1753	Skipped Exon	ENSG00000179943	FIZ1	1	Unique to shRYBP vs Control	116		106
JC	Event_1754	Skipped Exon	ENSG00000063241	ISOC2	1		3074	4071	3244
JC	Event_1755	Skipped Exon	ENSG00000170889	RPS9	1	Unique to shRYBP vs Control	1610		1228
JC	Event_1756	Skipped Exon	ENSG00000100288	CHKB	1	Common to shRING1A.B and shRYBP	58	45	30
JC	Event_1757	Skipped Exon	ENSG00000176024	ZNF613	1		53	26	52
JC	Event_1758	Skipped Exon	ENSG00000126453	BCL2L12	1	Unique to shRYBP vs Control	74		105
JC	Event_1759	Skipped Exon	ENSG00000105483	CARD8	1		51	71	44
JC	Event_176	Alternative 5' Splice Site	ENSG00000073350	LLGL2	2	Unique to shRING1A.B vs Control	11	61	
JC	Event_1760	Skipped Exon	ENSG00000181027	FKRP	1	Unique to shRYBP vs Control	13		15
JC	Event_1761	Skipped Exon	ENSG00000177045	SIX5	1	Unique to shRYBP vs Control	240		333
JC	Event_1762	Skipped Exon	ENSG00000126249	PDCD2L	1	Unique to shRYBP vs Control	330		307
JC	Event_1763	Skipped Exon	ENSG00000126249	PDCD2L	2		413	389	382
JC	Event_1764	Skipped Exon	ENSG00000126249	PDCD2L	3		96	65	91
JC	Event_1765	Skipped Exon	ENSG00000213096	ZNF254	1		127	98	112
JC	Event_1766	Skipped Exon	ENSG00000064490	RFXANK	1		1163	1500	1153
JC	Event_1767	Skipped Exon	ENSG00000105662	CRTC1	1		40	67	60
JC	Event_1768	Skipped Exon	ENSG00000105662	CRTC1	2	Unique to shRYBP vs Control	34		47
JC	Event_1769	Skipped Exon	ENSG00000105640	RPL18A	1	Unique to shRYBP vs Control	165		53
JC	Event_177	Alternative 5' Splice Site	ENSG00000186185	KIF18B	1	Unique to shRING1A.B vs Control	154	75	
JC	Event_1770	Skipped Exon	ENSG00000127511	SIN3B	1	Unique to shRYBP vs Control	197		233
JC	Event_1771	Skipped Exon	ENSG00000127527	EPS15L1	1	Unique to shRYBP vs Control	285		296
JC	Event_1772	Skipped Exon	ENSG00000127527	EPS15L1	2	Unique to shRYBP vs Control	369		285
JC	Event_1774	Skipped Exon	ENSG00000197256	KANK2	1	Unique to shRYBP vs Control	132		212
JC	Event_1775	Skipped Exon	ENSG00000197256	KANK2	2	Common to shRING1A.B and shRYBP	96	278	142
JC	Event_1776	Skipped Exon	ENSG00000197256	KANK2	3	Common to shRING1A.B and shRYBP	69	205	111
JC	Event_1777	Skipped Exon	ENSG00000197256	KANK2	4	Common to shRING1A.B and shRYBP	10	60	34
JC	Event_1778	Skipped Exon	ENSG00000129351	ILF3	1		452	607	252
JC	Event_1779	Skipped Exon	ENSG00000129347	KRI1	1	Common to shRING1A.B and shRYBP	178	177	155
JC	Event_178	Alternative 5' Splice Site	ENSG00000125319	C17orf53	1	Unique to shRING1A.B vs Control	52	40	
JC	Event_1780	Skipped Exon	ENSG00000130818	ZNF426	1	Unique to shRYBP vs Control	107		84
JC	Event_1781	Skipped Exon	ENSG00000270011	ZNF559-ZNF177	1	Unique to shRYBP vs Control	21		10
JC	Event_1782	Skipped Exon	ENSG00000270011	ZNF559-ZNF177	2	Unique to shRYBP vs Control	13		10
JC	Event_1784	Skipped Exon	ENSG00000167772	ANGPTL4	1	Common to shRING1A.B and shRYBP	93	85	42
JC	Event_1785	Skipped Exon	ENSG00000031823	RANBP3	1		11	22	13
JC	Event_1786	Skipped Exon	ENSG00000167733	HSD11B1L	1	Unique to shRYBP vs Control	44		65
JC	Event_1787	Skipped Exon	ENSG00000167733	HSD11B1L	2		40	66	59
JC	Event_1788	Skipped Exon	ENSG00000167733	HSD11B1L	3	Unique to shRYBP vs Control	37		65
JC	Event_1789	Skipped Exon	ENSG00000167733	HSD11B1L	4	Unique to shRYBP vs Control	23		45
JC	Event_179	Alternative 5' Splice Site	ENSG00000083290	ULK2	1	Unique to shRING1A.B vs Control	45	76	
JC	Event_1790	Skipped Exon	ENSG00000167670	CHAF1A	1	Unique to shRYBP vs Control	242		156
JC	Event_1791	Skipped Exon	ENSG00000070404	FSTL3	1		94	90	65
JC	Event_1792	Skipped Exon	ENSG00000062598	ELMO2	1		136	130	141
JC	Event_1793	Skipped Exon	ENSG00000124104	SNX21	1		76	78	53
JC	Event_1794	Skipped Exon	ENSG00000196839	ADA	1	Unique to shRYBP vs Control	58		71
JC	Event_1795	Skipped Exon	ENSG00000160410	SHKBP1	1	Unique to shRYBP vs Control	27		47
JC	Event_1796	Skipped Exon	ENSG00000196756	SNHG17	1	Unique to shRYBP vs Control	117		126
JC	Event_1797	Skipped Exon	ENSG00000088367	EPB41L1	1	Unique to shRYBP vs Control	88		97
JC	Event_1798	Skipped Exon	ENSG00000061656	SPAG4	1	Unique to shRYBP vs Control	77		79
JC	Event_1799	Skipped Exon	ENSG00000061656	SPAG4	2	Common to shRING1A.B and shRYBP	76	85	30
JC	Event_18	Alternative 5' Splice Site	ENSG00000141030	COPS3	1	Unique to shRYBP vs Control	27		14
JC	Event_180	Alternative 5' Splice Site	ENSG00000178971	CTC1	1	Unique to shRING1A.B vs Control	54	67	
JC	Event_1800	Skipped Exon	ENSG00000061656	SPAG4	3		84	114	73
JC	Event_1801	Skipped Exon	ENSG00000126001	CEP250	1	Common to shRING1A.B and shRYBP	111	107	67
JC	Event_1802	Skipped Exon	ENSG00000126005	MMP24OS	1		162	216	167
JC	Event_1804	Skipped Exon	ENSG00000213742	ZNF337-AS1	1	Unique to shRYBP vs Control	19		23
JC	Event_1805	Skipped Exon	ENSG00000213742	ZNF337-AS1	2	Unique to shRYBP vs Control	25		40
JC	Event_1806	Skipped Exon	ENSG00000125772	GPCPD1	1	Unique to shRYBP vs Control	27		50
JC	Event_1807	Skipped Exon	ENSG00000074657	ZNF532	1	Unique to shRYBP vs Control	71		25
JC	Event_1808	Skipped Exon	ENSG00000074657	ZNF532	2	Unique to shRYBP vs Control	52		61
JC	Event_1809	Skipped Exon	ENSG00000074657	ZNF532	3	Unique to shRYBP vs Control	191		141
JC	Event_181	Alternative 5' Splice Site	ENSG00000219200	RNASEK	1	Unique to shRING1A.B vs Control	31	18	
