Event_ID	Event_Type	ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	comparison	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	riExonStart_0base	riExonEnd	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	Event_Group	JuncType	Gene_Event_ID	Gene_Event_Type	DSE_Category
Event_1025	mxe_jc	7323	ENSG00000104408	EIF3E	chr8	-			108241798	108241913	108248612	108248717	9,8,5	0,1,0	5,11,13	2,4,2	298	294	0.000325603556485	0.0239195744749877	1.0,0.888,1.0	0.712,0.731,0.865	0.193	shRYBP_vs_shRING1A.B									108242111	108242256	108243292	108243463	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	Same Direction
Event_1026	mxe_jc	7221	ENSG00000254166	CASC19	chr8	-			127168675	127169117	127218814	127218968	2,0,3	1,6,2	0,0,0	17,7,6	207	298	0.000778056611402	0.0454385061058768	0.742,0.0,0.683	0.0,0.0,0.0	0.475	Control_vs_shRING1A.B									127174189	127174364	127203162	127203220	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	Unique to shRING1A.B vs Control
Event_1027	mxe_jc	7710	ENSG00000139697	SBNO1	chr12	-			123289108	123296050	123304581	123304719	32,27,38	41,58,75	17,25,43	86,94,135	226	298	0.000455000003308	0.0321683428385964	0.507,0.38,0.401	0.207,0.26,0.296	0.175	Control_vs_shRING1A.B									123297977	123298171	123302823	123302900	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	Unique to shRING1A.B vs Control
Event_1028	mxe_jc	7971	ENSG00000086848	ALG9	chr11	-			111838248	111838399	111853379	111853485	54,34,45	9,8,15	35,29,20	14,25,26	272	298	0.000330313171701	0.0253306828237777	0.868,0.823,0.767	0.733,0.56,0.457	0.236	Control_vs_shRING1A.B									111840654	111840809	111844600	111844723	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	Unique to shRING1A.B vs Control
Event_1029	mxe_jc	8033	ENSG00000134470	IL15RA	chr10	-			5960366	5960567	5977404	5977492	73,83,125	51,56,81	92,123,110	33,39,42	298	248	7.36504321942e-05	0.00919967984403388	0.544,0.552,0.562	0.699,0.724,0.685	-0.15	Control_vs_shRING1A.B									5963742	5963841	5966144	5966339	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	Unique to shRING1A.B vs Control
Event_103	a3ss_jc	6000	ENSG00000032444	PNPLA6	chr19	+							71,48,95	42,49,67	100,113,130	41,42,33	293	149	7.14090246033e-05	0.00519420627343634	0.462,0.333,0.419	0.554,0.578,0.667	-0.195	Control_vs_shRYBP	7535788	7536020	7535932	7536020	7535508	7535577							Alternative 5' Splice Site	JC	1	Alternative 5' Splice Site_1	
Event_103	a3ss_jc	6033	ENSG00000032444	PNPLA6	chr19	+							100,113,130	41,42,33	112,95,131	86,79,88	293	149	2.84272513373e-06	0.000609902092401233	0.554,0.578,0.667	0.398,0.379,0.431	0.197	shRYBP_vs_shRING1A.B	7535788	7536020	7535932	7536020	7535508	7535577							Alternative 5' Splice Site	JC	1	Alternative 5' Splice Site_1	
Event_103	a3ss_jcec	6000	ENSG00000032444	PNPLA6	chr19	+							71,48,95	42,49,67	100,113,130	41,42,33	293	149	7.14090246033e-05	0.00473183015885694	0.462,0.333,0.419	0.554,0.578,0.667	-0.195	Control_vs_shRYBP	7535788	7536020	7535932	7536020	7535508	7535577							Alternative 5' Splice Site	JCEC	1	Alternative 5' Splice Site_1	
Event_103	a3ss_jcec	6033	ENSG00000032444	PNPLA6	chr19	+							100,113,130	41,42,33	112,95,131	86,79,88	293	149	2.84272513373e-06	0.000592352849740989	0.554,0.578,0.667	0.398,0.379,0.431	0.197	shRYBP_vs_shRING1A.B	7535788	7536020	7535932	7536020	7535508	7535577							Alternative 5' Splice Site	JCEC	1	Alternative 5' Splice Site_1	
Event_1030	mxe_jc	8080	ENSG00000180198	RCC1	chr1	+			28508127	28508160	28529857	28529939	16,14,7	23,12,39	8,2,1	48,22,28	225	292	0.000457459372418	0.0321683428385964	0.474,0.602,0.189	0.178,0.106,0.044	0.312	Control_vs_shRING1A.B									28508829	28508905	28516724	28516867	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	Unique to shRING1A.B vs Control
Event_1030	mxe_jcec	8080	ENSG00000180198	RCC1	chr1	+			28508127	28508160	28529857	28529939	16,14,7	23,12,39	8,2,1	48,22,28	225	292	0.000457459372418	0.0345564099385978	0.474,0.602,0.189	0.178,0.106,0.044	0.312	Control_vs_shRING1A.B									28508829	28508905	28516724	28516867	Mutually Exclusive Exon	JCEC	1	Mutually Exclusive Exon_1	Unique to shRING1A.B vs Control
Event_1031	mxe_jc	8124	ENSG00000188234	AGAP4	chr10	-			45834015	45834116	45846686	45846755	2,3,6	6,4,1	5,4,15	0,0,3	218	184	0.000497113145944	0.0337150169165137	0.22,0.388,0.835	1.0,1.0,0.808	-0.455	Control_vs_shRING1A.B									45841652	45841687	45844325	45844394	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	Unique to shRING1A.B vs Control
Event_1031	mxe_jcec	8124	ENSG00000188234	AGAP4	chr10	-			45834015	45834116	45846686	45846755	2,3,6	6,4,1	5,4,15	0,0,3	218	184	0.000497113145944	0.036801543431996	0.22,0.388,0.835	1.0,1.0,0.808	-0.455	Control_vs_shRING1A.B									45841652	45841687	45844325	45844394	Mutually Exclusive Exon	JCEC	1	Mutually Exclusive Exon_1	Unique to shRING1A.B vs Control
Event_1033	mxe_jc	8505	ENSG00000028203	VEZT	chr12	+			95217811	95217886	95251939	95252071	2,0,13	10,2,4	3,1,3	2,0,0	206	250	0.000275153475245	0.0227128393842209	0.195,0.0,0.798	0.645,1.0,1.0	-0.551	Control_vs_shRING1A.B									95224179	95224236	95242163	95242264	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	Unique to shRING1A.B vs Control
Event_1033	mxe_jcec	8505	ENSG00000028203	VEZT	chr12	+			95217811	95217886	95251939	95252071	2,0,13	10,2,4	3,1,3	2,0,0	206	250	0.000275153475245	0.0241217879964783	0.195,0.0,0.798	0.645,1.0,1.0	-0.551	Control_vs_shRING1A.B									95224179	95224236	95242163	95242264	Mutually Exclusive Exon	JCEC	1	Mutually Exclusive Exon_1	Unique to shRING1A.B vs Control
Event_1034	mxe_jc	54	ENSG00000100239	PPP6R2	chr22	+			50372071	50372150	50393892	50394135	4,15,9	0,0,1	17,4,10	4,0,4	275	298	0.000423907688717	0.0282134117268314	1.0,1.0,0.907	0.822,1.0,0.73	0.118	shRYBP_vs_shRING1A.B									50388985	50389111	50391866	50392015	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	
Event_1034	mxe_jcec	54	ENSG00000100239	PPP6R2	chr22	+			50372071	50372150	50393892	50394135	4,15,9	0,0,1	17,4,10	4,0,4	275	298	0.000423907688717	0.0301359829615176	1.0,1.0,0.907	0.822,1.0,0.73	0.118	shRYBP_vs_shRING1A.B									50388985	50389111	50391866	50392015	Mutually Exclusive Exon	JCEC	1	Mutually Exclusive Exon_1	
Event_1035	mxe_jc	131	ENSG00000100031	GGT1	chr22	+			24603197	24603321	24610249	24610531	40,48,37	49,47,38	103,67,96	51,38,53	219	221	0.000108270264405	0.0127742507412384	0.452,0.508,0.496	0.671,0.64,0.646	-0.167	shRYBP_vs_shRING1A.B									24607953	24608023	24609961	24610033	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	
Event_1035	mxe_jcec	131	ENSG00000100031	GGT1	chr22	+			24603197	24603321	24610249	24610531	40,48,37	49,47,38	103,67,96	51,38,53	219	221	0.000108270264405	0.0141678655186857	0.452,0.508,0.496	0.671,0.64,0.646	-0.167	shRYBP_vs_shRING1A.B									24607953	24608023	24609961	24610033	Mutually Exclusive Exon	JCEC	1	Mutually Exclusive Exon_1	
Event_1037	mxe_jc	390	ENSG00000099785	MARCH2	chr19	+			8418404	8418807	8430657	8430867	21,29,26	27,31,40	20,20,39	80,54,83	298	298	0.000832377721898	0.0461420094427118	0.438,0.483,0.394	0.2,0.27,0.32	0.175	shRYBP_vs_shRING1A.B									8421788	8422016	8426608	8426804	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	
Event_104	a3ss_jc	6069	ENSG00000145349	CAMK2D	chr4	-							32,35,22	4,2,4	26,18,40	0,0,0	152	149	0.000171547982876	0.00913391324234698	0.887,0.945,0.844	1.0,1.0,1.0	-0.108	Control_vs_shRYBP	113509637	113509675	113509637	113509672	113513327	113513370							Alternative 5' Splice Site	JC	1	Alternative 5' Splice Site_1	Common to shRING1A.B and shRYBP
Event_104	a3ss_jc	6100	ENSG00000145349	CAMK2D	chr4	-							32,35,22	4,2,4	20,25,59	0,0,0	152	149	0.000130492588219	0.00734773650586985	0.887,0.945,0.844	1.0,1.0,1.0	-0.108	Control_vs_shRING1A.B	113509637	113509675	113509637	113509672	113513327	113513370							Alternative 5' Splice Site	JC	1	Alternative 5' Splice Site_1	Common to shRING1A.B and shRYBP
Event_104	a3ss_jcec	6069	ENSG00000145349	CAMK2D	chr4	-							32,35,22	4,2,4	26,18,40	0,0,0	152	149	0.000171547982876	0.00852857394867375	0.887,0.945,0.844	1.0,1.0,1.0	-0.108	Control_vs_shRYBP	113509637	113509675	113509637	113509672	113513327	113513370							Alternative 5' Splice Site	JCEC	1	Alternative 5' Splice Site_1	Common to shRING1A.B and shRYBP
Event_104	a3ss_jcec	6100	ENSG00000145349	CAMK2D	chr4	-							32,35,22	4,2,4	20,25,59	0,0,0	152	149	0.000130492588219	0.00683636170502872	0.887,0.945,0.844	1.0,1.0,1.0	-0.108	Control_vs_shRING1A.B	113509637	113509675	113509637	113509672	113513327	113513370							Alternative 5' Splice Site	JCEC	1	Alternative 5' Splice Site_1	Common to shRING1A.B and shRYBP
Event_1040	mxe_jc	905	ENSG00000262879	AC068152.1	chr17	-			47033277	47033381	47056459	47056753	10,19,11	0,0,0	14,10,25	3,4,3	245	232	1.09204787058e-05	0.00293233681662292	1.0,1.0,1.0	0.815,0.703,0.888	0.198	shRYBP_vs_shRING1A.B									47035043	47035126	47054117	47054213	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	
Event_1040	mxe_jcec	905	ENSG00000262879	AC068152.1	chr17	-			47033277	47033381	47056459	47056753	10,19,11	0,0,0	14,10,25	3,4,3	245	232	1.09204787058e-05	0.00275477882191471	1.0,1.0,1.0	0.815,0.703,0.888	0.198	shRYBP_vs_shRING1A.B									47035043	47035126	47054117	47054213	Mutually Exclusive Exon	JCEC	1	Mutually Exclusive Exon_1	
Event_1042	mxe_jc	1175	ENSG00000102890	ELMO3	chr16	+			67199950	67200001	67200656	67200808	0,7,3	1,0,3	0,1,0	2,1,1	298	249	0.000180901893728	0.0171729013898642	0.0,1.0,0.455	0.0,0.455,0.0	0.333	shRYBP_vs_shRING1A.B									67200191	67200361	67200450	67200550	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	
Event_1043	mxe_jc	1325	ENSG00000102858	MGRN1	chr16	+			4673497	4673657	4681549	4681776	159,189,168	47,76,80	248,269,443	48,47,80	259	215	5.05695861852e-07	0.000437539297360169	0.737,0.674,0.635	0.811,0.826,0.821	-0.137	shRYBP_vs_shRING1A.B									4677462	4677572	4680031	4680097	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	
Event_1043	mxe_jcec	1325	ENSG00000102858	MGRN1	chr16	+			4673497	4673657	4681549	4681776	159,189,168	47,76,80	248,269,443	48,47,80	259	215	5.05695861852e-07	0.000430321637946204	0.737,0.674,0.635	0.811,0.826,0.821	-0.137	shRYBP_vs_shRING1A.B									4677462	4677572	4680031	4680097	Mutually Exclusive Exon	JCEC	1	Mutually Exclusive Exon_1	
Event_1044	mxe_jc	1345	ENSG00000008517	IL32	chr16	+			3067376	3067415	3068179	3068239	147,151,115	54,45,45	359,294,411	47,69,78	209	176	2.04921683803e-05	0.00466495113950179	0.696,0.739,0.683	0.865,0.782,0.816	-0.115	shRYBP_vs_shRING1A.B									3067553	3067613	3067983	3068010	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	
Event_1044	mxe_jcec	1345	ENSG00000008517	IL32	chr16	+			3067376	3067415	3068179	3068239	147,151,115	54,45,45	359,294,411	47,69,78	209	176	2.04921683803e-05	0.00433104747929584	0.696,0.739,0.683	0.865,0.782,0.816	-0.115	shRYBP_vs_shRING1A.B									3067553	3067613	3067983	3068010	Mutually Exclusive Exon	JCEC	1	Mutually Exclusive Exon_1	
Event_1045	mxe_jc	1368	ENSG00000130731	METTL26	chr16	-			634718	634797	635611	635774	52,57,35	77,84,78	123,86,86	90,52,109	209	298	0.000869166054028	0.0473300423966156	0.491,0.492,0.39	0.661,0.702,0.529	-0.173	shRYBP_vs_shRING1A.B									634888	635063	635280	635340	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	
Event_1046	mxe_jc	1409	ENSG00000068305	MEF2A	chr15	+			99632977	99633173	99674392	99674612	19,19,39	19,14,30	37,50,52	13,13,20	281	287	0.000269412084816	0.0218532490048145	0.505,0.581,0.57	0.744,0.797,0.726	-0.204	shRYBP_vs_shRING1A.B									99671322	99671454	99671519	99671657	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	
Event_1046	mxe_jcec	1409	ENSG00000068305	MEF2A	chr15	+			99632977	99633173	99674392	99674612	19,19,39	19,14,30	37,50,52	13,13,20	281	287	0.000269412084816	0.0231516758600123	0.505,0.581,0.57	0.744,0.797,0.726	-0.204	shRYBP_vs_shRING1A.B									99671322	99671454	99671519	99671657	Mutually Exclusive Exon	JCEC	1	Mutually Exclusive Exon_1	
Event_1047	mxe_jc	1492	ENSG00000182718	ANXA2	chr15	-			60386027	60386086	60397942	60397986	20,9,5	23,16,35	23,20,19	11,14,8	298	254	0.000130930788145	0.0144850412495776	0.426,0.324,0.109	0.641,0.549,0.669	-0.333	shRYBP_vs_shRING1A.B									60390212	60390317	60396150	60396427	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	
Event_1048	mxe_jc	1624	ENSG00000171469	ZNF561	chr19	-			9614020	9614103	9618090	9618179	7,3,5	21,27,38	7,17,18	13,18,24	287	272	2.52149449277e-05	0.00516707305663158	0.24,0.095,0.111	0.338,0.472,0.415	-0.26	shRYBP_vs_shRING1A.B									9617048	9617171	9617620	9617758	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	
Event_1048	mxe_jcec	1624	ENSG00000171469	ZNF561	chr19	-			9614020	9614103	9618090	9618179	7,3,5	21,27,38	7,17,18	13,18,24	287	272	2.52149449277e-05	0.00505591972652856	0.24,0.095,0.111	0.338,0.472,0.415	-0.26	shRYBP_vs_shRING1A.B									9617048	9617171	9617620	9617758	Mutually Exclusive Exon	JCEC	1	Mutually Exclusive Exon_1	
Event_1049	mxe_jc	1788	ENSG00000162814	SPATA17	chr1	+			217651096	217651178	217741974	217742098	0,0,1	2,1,9	3,5,2	4,4,10	200	253	2.51495930088e-05	0.00516707305663158	0.0,0.0,0.123	0.487,0.613,0.202	-0.393	shRYBP_vs_shRING1A.B									217669032	217669083	217683257	217683361	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	
Event_1049	mxe_jcec	1788	ENSG00000162814	SPATA17	chr1	+			217651096	217651178	217741974	217742098	0,0,1	2,1,9	3,5,2	4,4,10	200	253	2.51495930088e-05	0.00505591972652856	0.0,0.0,0.123	0.487,0.613,0.202	-0.393	shRYBP_vs_shRING1A.B									217669032	217669083	217683257	217683361	Mutually Exclusive Exon	JCEC	1	Mutually Exclusive Exon_1	
Event_105	a3ss_jc	6132	ENSG00000178038	ALS2CL	chr3	-							0,0,0	2,4,3	4,5,2	10,13,9	298	149	0.00010120255387	0.00633056363674185	0.0,0.0,0.0	0.167,0.161,0.1	-0.143	Control_vs_shRYBP	46671487	46671768	46671487	46671584	46671883	46672033							Alternative 5' Splice Site	JC	1	Alternative 5' Splice Site_1	Unique to shRYBP vs Control
Event_1050	mxe_jc	1866	ENSG00000137210	TMEM14B	chr6	+			10747810	10747881	10829006	10829165	41,71,47	7,0,1	29,40,40	12,2,13	216	277	8.26336394431e-05	0.0106119997694409	0.883,1.0,0.984	0.756,0.962,0.798	0.117	shRYBP_vs_shRING1A.B									10749201	10749268	10770076	10770204	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	
Event_1050	mxe_jcec	1866	ENSG00000137210	TMEM14B	chr6	+			10747810	10747881	10829006	10829165	41,71,47	7,0,1	29,40,40	12,2,13	216	277	8.26336394431e-05	0.0119665751934267	0.883,1.0,0.984	0.756,0.962,0.798	0.117	shRYBP_vs_shRING1A.B									10749201	10749268	10770076	10770204	Mutually Exclusive Exon	JCEC	1	Mutually Exclusive Exon_1	
Event_1051	mxe_jc	1956	ENSG00000006837	CDKL3	chr5	-			134308137	134308466	134319357	134319497	4,1,4	11,3,3	0,0,1	4,2,12	238	298	1.5180035192e-05	0.00394023113467013	0.313,0.294,0.625	0.0,0.0,0.094	0.379	shRYBP_vs_shRING1A.B									134308573	134308727	134312291	134312380	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	
Event_1052	mxe_jc	2011	ENSG00000113558	SKP1	chr5	-			134167169	134167243	134173925	134174022	16,1,2	0,0,0	9,3,6	6,4,0	215	237	7.6338986823e-06	0.00247688204329459	1.0,1.0,1.0	0.623,0.453,1.0	0.308	shRYBP_vs_shRING1A.B									134170950	134171038	134173700	134173766	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	
Event_1052	mxe_jcec	2011	ENSG00000113558	SKP1	chr5	-			134167169	134167243	134173925	134174022	16,1,2	0,0,0	9,3,6	6,4,0	215	237	7.6338986823e-06	0.00238788350782344	1.0,1.0,1.0	0.623,0.453,1.0	0.308	shRYBP_vs_shRING1A.B									134170950	134171038	134173700	134173766	Mutually Exclusive Exon	JCEC	1	Mutually Exclusive Exon_1	
Event_1053	mxe_jc	2102	ENSG00000205464	ATP6AP1L	chr5	+			82280959	82281011	82303773	82303832	1,0,0	1,3,1	4,3,2	1,7,4	201	190	0.000151402937988	0.0153888988238302	0.486,0.0,0.0	0.791,0.288,0.321	-0.305	shRYBP_vs_shRING1A.B									82295492	82295544	82303486	82303527	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	
Event_1053	mxe_jcec	2102	ENSG00000205464	ATP6AP1L	chr5	+			82280959	82281011	82303773	82303832	1,0,0	1,3,1	4,3,2	1,7,4	201	190	0.000151402937988	0.01741133786862	0.486,0.0,0.0	0.791,0.288,0.321	-0.305	shRYBP_vs_shRING1A.B									82295492	82295544	82303486	82303527	Mutually Exclusive Exon	JCEC	1	Mutually Exclusive Exon_1	
Event_1054	mxe_jc	2211	ENSG00000256061	DNAAF4	chr15	-			55434904	55435058	55491122	55491256	0,0,0	13,12,17	2,2,4	12,15,33	295	259	0.000939918625539	0.0497901111365455	0.0,0.0,0.0	0.128,0.105,0.096	-0.11	shRYBP_vs_shRING1A.B									55439471	55439581	55450221	55450367	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	
Event_1055	mxe_jc	2377	ENSG00000196935	SRGAP1	chr12	+			64086998	64087026	64094931	64094992	42,34,54	8,11,8	34,33,44	18,21,30	252	183	5.88023001379e-05	0.00934476553415974	0.792,0.692,0.831	0.578,0.533,0.516	0.229	shRYBP_vs_shRING1A.B									64091275	64091378	64091892	64091926	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	
Event_1055	mxe_jcec	2377	ENSG00000196935	SRGAP1	chr12	+			64086998	64087026	64094931	64094992	42,34,54	8,11,8	34,33,44	18,21,30	252	183	5.88023001379e-05	0.00957987473079954	0.792,0.692,0.831	0.578,0.533,0.516	0.229	shRYBP_vs_shRING1A.B									64091275	64091378	64091892	64091926	Mutually Exclusive Exon	JCEC	1	Mutually Exclusive Exon_1	
Event_1056	mxe_jc	2386	ENSG00000214063	TSPAN4	chr11	+			847200	847300	865512	865614	23,56,34	231,327,238	130,74,138	379,315,338	298	224	2.86268375671e-09	5.57292960337519e-06	0.07,0.114,0.097	0.205,0.15,0.235	-0.103	shRYBP_vs_shRING1A.B									862549	862741	864436	864511	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	
Event_1057	mxe_jc	2681	ENSG00000164073	MFSD8	chr4	-			127932984	127933093	127942044	127942158	17,19,14	7,6,8	3,8,6	9,14,11	294	205	3.62912882329e-05	0.00671128542786659	0.629,0.688,0.55	0.189,0.285,0.276	0.372	shRYBP_vs_shRING1A.B									127938782	127938838	127939852	127939997	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	
Event_1057	mxe_jcec	2681	ENSG00000164073	MFSD8	chr4	-			127932984	127933093	127942044	127942158	17,19,14	7,6,8	3,8,6	9,14,11	294	205	3.62912882329e-05	0.00658655112242555	0.629,0.688,0.55	0.189,0.285,0.276	0.372	shRYBP_vs_shRING1A.B									127938782	127938838	127939852	127939997	Mutually Exclusive Exon	JCEC	1	Mutually Exclusive Exon_1	
Event_1058	mxe_jc	2720	ENSG00000188452	CERKL	chr2	-			181549633	181549708	181603836	181604079	8,0,3	0,1,1	1,3,3	11,6,18	281	292	0.000226464085429	0.0195941759248403	1.0,0.0,0.757	0.086,0.342,0.148	0.394	shRYBP_vs_shRING1A.B									181558565	181558708	181573752	181573884	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	
Event_1058	mxe_jcec	2720	ENSG00000188452	CERKL	chr2	-			181549633	181549708	181603836	181604079	8,0,3	0,1,1	1,3,3	11,6,18	281	292	0.000226464085429	0.020834695859468	1.0,0.0,0.757	0.086,0.342,0.148	0.394	shRYBP_vs_shRING1A.B									181558565	181558708	181573752	181573884	Mutually Exclusive Exon	JCEC	1	Mutually Exclusive Exon_1	
Event_1059	mxe_jc	2864	ENSG00000151726	ACSL1	chr4	-			184768315	184768450	184773080	184773154	46,66,64	1,1,4	29,32,29	6,7,10	227	227	6.05311766932e-07	0.000471356272909948	0.979,0.985,0.941	0.829,0.821,0.744	0.17	shRYBP_vs_shRING1A.B									184770254	184770332	184770398	184770476	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	
Event_1059	mxe_jcec	2864	ENSG00000151726	ACSL1	chr4	-			184768315	184768450	184773080	184773154	46,66,64	1,1,4	29,32,29	6,7,10	227	227	6.05311766932e-07	0.000430321637946204	0.979,0.985,0.941	0.829,0.821,0.744	0.17	shRYBP_vs_shRING1A.B									184770254	184770332	184770398	184770476	Mutually Exclusive Exon	JCEC	1	Mutually Exclusive Exon_1	
Event_106	a3ss_jc	6252	ENSG00000104728	ARHGEF10	chr8	+							21,29,37	13,18,17	33,20,26	8,0,8	152	149	0.0022473116856	0.049757488626532	0.613,0.612,0.681	0.802,1.0,0.761	-0.219	Control_vs_shRYBP	1864369	1864436	1864372	1864436	1859896	1860184							Alternative 5' Splice Site	JC	1	Alternative 5' Splice Site_1	Unique to shRYBP vs Control
Event_106	a3ss_jcec	6252	ENSG00000104728	ARHGEF10	chr8	+							21,29,37	13,18,17	33,20,26	8,0,8	152	149	0.0022473116856	0.0495712471809993	0.613,0.612,0.681	0.802,1.0,0.761	-0.219	Control_vs_shRYBP	1864369	1864436	1864372	1864436	1859896	1860184							Alternative 5' Splice Site	JCEC	1	Alternative 5' Splice Site_1	Unique to shRYBP vs Control
Event_1060	mxe_jc	2911	ENSG00000080823	MOK	chr14	-			102251916	102251995	102283477	102283592	4,13,5	19,21,16	21,5,34	10,5,12	239	220	1.77998830879e-05	0.00447121579372507	0.162,0.363,0.223	0.659,0.479,0.723	-0.371	shRYBP_vs_shRING1A.B									102263545	102263616	102265822	102265912	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	
Event_1060	mxe_jcec	2911	ENSG00000080823	MOK	chr14	-			102251916	102251995	102283477	102283592	4,13,5	19,21,16	21,5,34	10,5,12	239	220	1.77998830879e-05	0.00397700244992509	0.162,0.363,0.223	0.659,0.479,0.723	-0.371	shRYBP_vs_shRING1A.B									102263545	102263616	102265822	102265912	Mutually Exclusive Exon	JCEC	1	Mutually Exclusive Exon_1	
Event_1061	mxe_jc	3054	ENSG00000133731	IMPA1	chr8	-			81673840	81673949	81680649	81680783	54,39,41	19,18,22	25,45,86	3,10,10	254	195	6.66475658303e-05	0.00986035232472825	0.686,0.625,0.589	0.865,0.776,0.868	-0.203	shRYBP_vs_shRING1A.B									81676233	81676279	81679125	81679230	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	
Event_1061	mxe_jcec	3054	ENSG00000133731	IMPA1	chr8	-			81673840	81673949	81680649	81680783	54,39,41	19,18,22	25,45,86	3,10,10	254	195	6.66475658303e-05	0.0102192934273127	0.686,0.625,0.589	0.865,0.776,0.868	-0.203	shRYBP_vs_shRING1A.B									81676233	81676279	81679125	81679230	Mutually Exclusive Exon	JCEC	1	Mutually Exclusive Exon_1	
Event_1062	mxe_jc	3098	ENSG00000154065	ANKRD29	chr18	-			23634050	23634149	23649082	23649193	12,17,20	9,9,6	13,8,20	14,22,35	248	248	0.000573933178277	0.0346450981336667	0.571,0.654,0.769	0.481,0.267,0.364	0.294	shRYBP_vs_shRING1A.B									23638848	23638947	23646188	23646287	Mutually Exclusive Exon	JC	1	Mutually Exclusive Exon_1	
